PartCode,OrganizationKey,ItemDescription,EuropumpBubbleNumber
34988463,1,NULL,0
34988500402,1,VISOR NIV VERT 3/8 NPT,0
34988971,1,NULL,0
349892-GS,1,NULL,0
3N75348GR,1,NULL,0
3N75377DX,1,NULL,0
3N75378KF3,1,NULL,0
3N75495DB,1,NULL,0
3N75531--,1,NULL,0
3N75634,1,NULL,0
3N75656DB,1,NULL,0
40000860,5,flange for can r.p.  1.4408 - EN 10283,0
40000862,5,bearing carrier r.p.  1.4408 - EN 10283,0
40000863,5,bearing carrier r.p.  EN-JL1040 - EN 1561 (0.6025),0
40000864,5,bearing carrier r.p.  1.4408 - EN 10283,0
40000865,5,model scrapped 93  EN-JL1040 - EN 1561 (0.6025),0
40000870,5,bearing carrier r.p.  1.4408 - EN 10283,0
4077273,1,BEARING BALL THRUST,0
4077316,1,"BEARING,SLV,BAB 3.125",0
4077331,1,HEX SK C PT SET SCREW HHS,0
4077334,1,GASKET 8.500X 6.062X.031,0
4077337,1,BUSHING STOCK (SS),0
38094400,1,SPRT BRG HSG D=8.25,0
380975,1,NULL,0
380980,1,NULL,0
3809E14A2LAA1A1,1,NULL,0
380V,1,NULL,0
381 10 003 0,1,GLRD 391L-025 S17B04V86G30G30,0
381025,1,NULL,0
4022809620,1,IMPELLER,0
4022810290,1,IMPELLER,0
4022810690,1,IMPELLER,0
4022810700,1,IMPELLER,0
4022810750,1,IMPELLER,0
4022810830,1,IMPELLER,0
4022705930,1,DIFFUSER,0
4022706180,1,DIFFUSER,0
4022706200,1,DIFFUSER,0
4022706230,1,DIFFUSER,0
4022706300,1,DIFFUSER,0
4022706370,1,DIFFUSER,0
312636-VIL,1,"PLUG VN PK1G10-2,5, MATERIAL: STELLITE 6/316, DRAWING NO. 1-0231-62 Characteristic Drawing:1-9700-04-1",0
3.12641E+11,1,DIFFUSOR,0
312644-VIL,1,"PLUG VN PN1G16-6,3, MATERIAL: A479 316/316, DRAWING NO. 1-0231-63 Characteristic Drawing:1-9700-07-1",0
312649-BASE,1,NULL,0
312658-BASE,1,NULL,0
312664-VIL,1,"PLUG VN PD1L16-5,6, MATERIAL: A479 316/316, DRAWING NO. 1-0231-63",0
4024492050,1,CASING COVER FOR PRESSURE TEST TOOL,0
4024492820,1,ADATTATORE 15MQ A276-316,0
4024495250,1,KEY,0
4024495260,1,GENERAL PART,0
4024497880,1,CHOKE RING,0
4024497910,1,GENERAL PART,0
3H23598DB,1,NULL,0
3H23700DB,1,NULL,0
3H23755DB,1,Gland 316,0
3H24443DB,1,NULL,0
3H25145DY,1,NULL,0
3H25281DB-BKN,1,GLAND 316,0
3H25284DB-RF,1,SLEEVE 316,0
34989473,1,NULL,0
34989833,1,NULL,0
349911-BASE,1,NULL,0
349911-G,1,NULL,0
349964,1,NULL,0
34A7T5X-S-316-4,1,"PIPE PLUG HEX CSK 1/2""",0
34A843901P2,1,SURGE CAPACITOR GE I8L15WH 3 POLES,0
400008760,1,RING,0
40000879,5,bush r.p.  1.4408 - EN 10283,0
40000881,5,model scrapped 99  EN-JL1040 - EN 1561 (0.6025),0
400008880,1,RING,0
400008920,1,RING,0
400009120,1,RING,0
3N75683DB,1,NULL,0
3N75700DB,1,NULL,0
3N75725,1,"ISOLATOR, RADIAL INB BEARING",0
3N75758DB,1,NULL,0
3N75791NL,1,NULL,0
3N75833SL-RP,1,STATIONARY FACE SILICON CARBIDE,0
3N75875DX,1,NULL,0
407737-BASE,1,NULL,0
407739-BKN,1,COMPL SEAL,0
407739-RF,1,COMPL SEAL,0
4077491,1,SHAFT PUMP VP 2.375,0
4077503,1,SHAFT PUMP TCB 2.750,0
4077520,1,"SLEEVE,SHAFT 1.781",0
4022810890,1,IMPELLER,0
4022810960,1,IMPELLER,0
4022811220,1,IMPELLER,0
4022811490,1,IMPELLER,0
4022811680,1,IMPELLER,0
4022811760,1,IMPELLER,0
38103-BASE,1,NULL,0
38103-GS,1,NULL,0
381045,1,NULL,0
381050,1,NULL,0
381097,1,NULL,0
3810A13A1TAA1A1,1,NULL,0
3810A13D1RAA1A,1,NULL,0
4022706480,1,DIFFUSER,0
4022706630,1,DIFFUSER,0
4022706900-PK1905,1,DIFFUSER,0
4022707120,1,DIFFUSER,0
4022707140,1,DIFFUSER,0
4022707500,1,"INNER COVER, MAT. A350 LF2, FPD D3105, DWG. DDM176190",0
4024497930,1,GENERAL PART,0
4024498790,1,ADATTATORE X ACCELEROMETRO ACC.C20,0
4024498800,1,ADATTATORE X ACCELEROMETRO AISI 316,0
4024499410,1,FLANGIA X PRESS. SEAL CHAMBER ACC.C20,0
4024499630,1,"ADATT. 1.1/2"" X POZZ.TERM. M20 AI.316L",0
4024499640,1,ADATTATORE X GIUNTO C20,0
34APHH472AX1-D3079,1,PLATE SUPPORT PUMP SOP. MOTOR / HEAD PLATE SEE PLAN,0
34B840000P6CQ/2,1,"HEATER, SPACE; , OCM: GE; SUPPL PART NO: 34B840000P6CQ",0
34BLFFSDU,1,"3/4” X 150# SCH80 –BLIND FLANGE FLATE FACE-UNS32760 PREN>40 3.1 CERTIFICATE 3.1 MTC. ASTM A923 IGC PRACTICE'A"", FERRITE ,MICRO",0
34TSWS80CS,1,"3/4"" TEE SOCKET WELD  SCH80 #3000 CLASS GRADE CS A105",0
34WNRF150SS316,1,"3/4""WNRF #150 FLANGE  SS316",0
35-RDB40-1SA1E0,1,ATUADOR PNEUM S.40 TAMANHO 35 MOLA 10,0
312673-VIL,1,"PLUG VN PN1L20-10, MATERIAL: A479 316/316, DRAWING NO. 1-0231-64",0
312697-BASE,1,NULL,0
3126AAAAA-0001,1,"SHIMS MOTOR, MAT AISI 304, DWG CS-3899",0
3126D3013-0002,1,"SHIM PACK KINGSBURY, MAT. A108 GR 1018, FPD. D3013, DWG, 3A-11897 LN.A REV.A",0
3126H-ER300,1,"CASTING, IMPELLER",0
312710-VIL,1,"PLUG VN PN1L67-80, MATERIAL: A479 316/316, DRAWING NO. 1-0231-88",0
40000919,5,casing r.p.  1.4408 - EN 10283,0
400009190,1,RING,0
40000923,5,bearing bracket 2 r.p.  EN-JL1040 - EN 1561 (0.6025),0
40000928,5,intermediate piece r.p.  EN-JL1040 - EN 1561 (0.6025),0
40000929,5,intermediate piece r.p.  1.4408 - EN 10283,0
40000934,5,intermediate piece r.p.  1.4536 - SEW 410,0
3N75880DX,1,NULL,0
3N75933 NL,1,NULL,0
3N75933NL,1,NULL,0
3N75940DB,1,NULL,0
3N75954X22,1,NULL,0
3N75954X221,1,NULL,0
3N75961DB-Q1,1,NULL,0
4077580,1,"WEAR RING,IMPELLER 6.000",0
4077608,1,GLAND,0
407767,1,NULL,0
4077673,1,"IMPELLER,MSN-H 11.250",0
4077692,1,SHAFT PUMP TC 2.750,0
3H25299DB,1,NULL,0
3H25703DX,1,NULL,0
3H25703NC,1,NULL,0
3H25706X883,1,NULL,0
3H25774NC,1,NULL,0
3H25783X371,1,NULL,0
3H25853NC,1,NULL,0
4022811800,1,IMPELLER,0
4022811880,1,IMPELLER,0
4022811930,1,IMPELLER,0
4022812000,1,IMPELLER,0
4022812210,1,IMPELLER,0
4022812290,1,IMPELLER,0
3810G9008-0001,1,"OIL PUMP IMPULSE, MAT. BRONZE SAE 660, FPD. G9008, DWG. CS-2998 REV.0",0
381105-G,1,NULL,0
381135-BASE,1,NULL,0
3.81137E+11,1,CHECK VALVE,0
38114-BASE,1,NULL,0
381193,1,NULL,0
381225,1,NULL,0
4022707550,1,INNER CASING COVER,0
4022707610,1,DIFFUSER,0
4022707650-Q2,1,"COVER,CASING,INNER, MAT. A350 GR. LF2, MAT. FPD D3105, DWG. DDM176356",1410
4022707660-R2-ZQ,1,"INNER COVER, MAT. A350 Gr. LF2, FPD. D3105, DWG. DDM176357",1410
4022707790,1,VOLUTE INSERT,0
402450-K16,1,NULL,0
4024500840,1,TIE BOLT,0
4024502320,1,TIE BOLT,0
4024502600,1,TIE BOLT,0
4024502690,1,TIE BOLT,0
4024502740,1,TIE BOLT,0
4024503200,1,TIE BOLT,0
35.1X1.6-MDL,1,KALREZ O RING 35.1 X 1.6 9503,0
35/3329H-QK,1,IMP SCREW 5F3,0
35/6487-AA,1,IMPELLER 6F1,0
35/6487-AAX,1,IMPELLER CASTING 6F1,0
35/6488A-AA,1,SUCTION COVER 6F1,0
3127100,1,MATERIA PRIMA CAJA DE BOMBA SCE 4X6X8H BS/BD 300#,0
312721-VIL,1,"PLUG VN PN1L84-160, MATERIAL: A479 316/316, DRAWING NO. 1-0231-89",0
312722-VIL,1,"PLUG VN PN1L100-180, MATERIAL: A479 316/316, DRAWING NO. 1-0231-89",0
312729-VIL,1,"PLUG VN PD1L84-160, MATERIAL: A479 316/316, DRAWING NO. 1-0231-89",0
312737-VIL,1,"PLUG VN TN1A105-285, MATERIAL: A479 316/316, DRAWING NO. 1-0232-44",0
31274,1,NULL,0
40000939,5,intermediate piece r.p.  G-SNBZ16,0
40000950,5,discharge cover r.p.  CC480K-GS - EN 1982 (2.1050.01),0
40000953,5,model scrapped 92  EN-JL1040 - EN 1561 (0.6025),0
40000961,5,intermediate piece r.p.  G-SNBZ16,0
40000963,5,suction cover r.p.  EN-JL1040 - EN 1561 (0.6025),0
40000992,5,model scrapped 92  EN-JL1040 - EN 1561 (0.6025),0
3N75995FJ,1,NULL,0
3N76066DB,1,NULL,0
3N76191X891,1,NULL,0
3N76304ZA1,1,NULL,0
3N76337GE,1,NULL,0
3N76347DB-Q1,1,NULL,0
3N76375DB,1,NULL,0
40777 63 1 2-BKN,1,AUFNAHME M13 2.4610,0
40777 81 1 2-RF,1,WELLENHUELSE T70 2.4610/G98,0
4077705,1,WEAR RING IMPELLER 5.500,0
4077709,1,BEARING COVER,0
407776-G,1,NULL,0
4077768,1,DEFLECTOR 1.500,0
402281229C,1,IMPELLER,0
4022812880,1,IMPELLER,0
4022813030,1,IMPELLER,0
4022813050,1,IMPELLER,0
4022813210,1,IMPELLER,0
4022813230,1,"IMPELLER, MAT. A 487 CA6NM CL. A, FPD. C3032, DWG. DDM903144 POS.02",2200
3H25877NC,1,NULL,0
3H25884NC,1,NULL,0
3H25889NC,1,NULL,0
3H25901NL,1,NULL,0
3H25913NC,1,NULL,0
3H26115NC,1,NULL,0
3H26125NC,1,NULL,0
4022707820,1,VOLUTE INSERT,0
4022707930,1,"INNER COVER, MAT. A350 LF2, FPD D3105, DWG. DDM176482",1410
4022707940,1,DIFFUSER,0
4022707990,1,VOLUTE INSERT,0
4022708030,1,"COVER,CASING,INNER, MAT. A182 F316L, MAT. FPD D3030, DWG. DDM166125",1410
4022708030-Z-GQ,1,"COVER,CASING,INNER, MAT. A182 Gr. F316L, MAT. FPD D3030, DWG. DDM166125",1410
4024503280,1,TIE BOLT,0
4024503350,1,TIE BOLT,0
4024503360,1,TIE BOLT,0
4024512,1,GASKET 6.625X 6.125X.375,0
4024566,1,IMPELLER TC-B 13.000,0
4024570,1,TEE-SOCKET WELD,0
35/6962H-GH,1,IMPELLER SCREW 8F1,0
350-LNN-475-EX1725001-01,1,BARE PUMP WITH GLAND PACKING,0
350-LNN-475^409116-0040,1,P.C.G.B. & M.,0
350-LNN-475^428751-0040,1,"P, C, B & M",0
350-LNN-475^445799-0010,1,BARESHAFT WITH SUBCONTRACTED DIESEL DRIVER,0
350-LNN-475^450248-0020,1,BARESHAFT,0
3.81231E+11,1,SHIM,0
3.81261E+11,1,GASKET,0
381283-BASE,1,NULL,0
381320-BASE,1,NULL,0
3.81321E+11,1,COOLING COVER,0
381322-GM,1,NULL,0
381327-GS,1,NULL,0
312748-VIL,1,"PLUG VN PD1L130-355, MATERIAL: A479 316/316, DRAWING NO. 1-0231-91",0
312760-VIL,1,"PLUG VR PK1G6-0,63, MATERIAL: STELLITE 6/316, DRAWING NO. 1-0232-01",0
312766-VIL,1,"PLUG VR PK1L8-1, MATERIAL: STELLITE 6/316, DRAWING NO. 1-0232-01",0
3127681,1,CAJA BOMBA SCE 6x8x11H END TOP Pl.428263,0
312801-VIL,1,"PLUG VR PN1L25-16, MATERIAL: A479 316/316, DRAWING NO. 1-0232-03",0
312803-VIL,1,"PLUG VR PN1L34-25, MATERIAL: A479 316/316, DRAWING NO. 1-0232-03",0
40000A160,1,RING,0
40000A200,1,RING,0
40000A210,1,RING,0
40000A570,1,RING,0
400010010,1,LANTERN RING,0
4022813270,1,IMPELLER,0
4022813390,1,IMPELLER,0
4022813540,1,"IMPELLER, MAT. ASTM A487 GR. CA6NM/A,  MAT. FPD C3032, DWG. DDM903133 POS 03",2200
4022813540-81-GQ,1,"IMPELLER, MAT. ASTM A487 GR. CA6NM/A,  MAT. FPD C3032, DWG. DDM903133 POS 03",2200
4022813620-Q1,1,"IMPELLER, MAT. A351 GR. CF3M, FPD. C3021, DWG. DDM903105 POS. 02",2200
4022813890,1,"IMPELLER, 1ST STAGE MAT A487 GE CA6NM/A FPD C3032 10HED28 DS-A  DWG DBM704882",2200.1
4077807,1,SLEEVE SHAFT 1.094,0
4077820,1,IMPELLER VCMS-H 6.000,0
4077823,1,IMPELLER VP 13.500,0
4077842,1,SLEEVE SHAFT 2.875,0
4077881,1,FLANGE-SOCKET WELD,0
4077916,1,LANTERN RING,0
3N76559DB,1,NULL,0
3N76623DB,1,NULL,0
3N76623DB-Q4,1,NULL,0
3N76668GE,1,NULL,0
3N76798DB,1,NULL,0
3N76890HD,1,NULL,0
3N76955FJ,1,NULL,0
4022708100,1,VOLUTE INSERT,0
4022708110,1,VOLUTE INSERT,0
4022708200,1,"COVER,CASING,INNER, MAT. A182 GR. F316L, MAT. FPD D3030, DWG. DDM175553",1410
4022708310,1,DIFFUSER,0
4022708320,1,DIFFUSER,0
4022708430,1,"DIFFUSER, MAT. A182 GR. F316L, FPD. D3030, DWG. DDM176487",0
3H26166AE,1,NULL,0
3H26616DB,1,NULL,0
3H26637DB,1,NULL,0
3H26652DB,1,NULL,0
3H26739DB,1,NULL,0
3H26744DB,1,NULL,0
3H26755DB,1,NULL,0
40246 90 1 1,1,NULL,0
4024600170,1,SUPPORT FOOT,0
4024600600,1,SUPPORT FOOT,0
4024600930,1,SUPPORT FOOT,0
4024601260,1,SUPPORT FOOT,0
4024601270,1,SUPPORT FOOT,0
4024601310,1,SUPPORT FOOT,0
350-LNN-475^534653-002,1,P.C.G.B. & M.,0
350-LNN-475^550180-004,1,P.C.G.B. & M.,0
350-LNN-475^556664-002,1,BARESHAFT,0
350-LNN-475^571138-019,1,P.C.G.B. & M.,0
350-LNN-475^618441-002,1,BARESHAFT,0
350-LNN-575^416782-0100,1,BARESHAFT,0
3.12811E+11,1,DIFFUSER,0
312829-VIL,1,"PLUG VR PN1L42-40, MATERIAL: A479 316/316, DRAWING NO. 1-0232-05",0
31283SCE3500,1,NULL,0
312869-VIL,1,"PLUG VR PD1L84-160, MATERIAL: A479 316/316, DRAWING NO. 1-0232-08",0
312871,1,NULL,0
312871-VIL,1,"PLUG VR PN1G130-355, MATERIAL: A479 316/316, DRAWING NO. 1-0232-09",0
381350,1,NULL,0
3.81351E+11,1,"GASKET, CASING",0
381353,1,NULL,0
381379,1,NULL,0
381389,1,NULL,0
381395,1,NULL,0
381396,1,NULL,0
40001003,5,model scrapped 99  EN-JL1040 - EN 1561 (0.6025),0
40001022,5,discharge cover r.p.  CC480K-GS - EN 1982 (2.1050.01),0
40001038,5,intermediate piece r.p.  ---,0
40001049,5,vane wheel impeller r.p.  1.4536 - SEW 410,0
40001053,5,model scrapped 92  1.4408 - EN 10283,0
40001058,5,"scrapped 4/85 1.4408 C=MAX.0,04 1.4408 - EN 10283",0
389958-G,1,NULL,0
389959,1,NULL,0
389970-G,1,NULL,0
389981-BASE,1,NULL,0
389983,1,NULL,0
389986-BASE,1,NULL,0
389993,1,NULL,0
38A11X8-NM-78,1,GASKET,0
4022813910,1,IMPELLER,0
4022814080-Q1,1,"IMPELLER, 4HPX15A, MAT A487 GR. CA6NM/A,MAT. FPD C3032, DWG DDM900361",2200
4022814130,1,"IMPELLER , MAT. A487-CA6NM/A, 8HPX11A-1.1, FPD C3032, DWG. DDM900230",2200
4022814180,1,IMPELLER,0
4022814200,1,"IMPELLER, MAT. A487 Gr CA6NM Cl. A, FPD. C3032, DWG. DDM900233",2200
4022814230,1,"IMPELLER, MAT. A487 GR. CA6NM/A, MAT. FPD C3032, DWG. DDM900247",2200
4077918,1,"WEAR RING,CASE 4.250",0
4077957,1,IMPELLER WMSN-D 11.500,0
4077984,1,COUPLING:(SPLIT),0
4077988,1,CASTING-CASE 10 X 19 DVSHF,0
4078048,1,WEAR RING IMPELLER 4.500,0
3N76956TQ-BKN,1,BELLOWS ASSEMBLY ALLOY 718 / 316 / HIGH-CHROME ALLOY / SILICON CARBIDE,0
3N76995DB,1,NULL,0
3N77032ZZ,1,NULL,0
3N77055DB-Q4,1,NULL,0
3N77071FJ,1,NULL,0
3N77093DX,1,NULL,0
3N77116DB,1,NULL,0
4022708480,1,DIFFUSER,0
4022708510-Q1,1,"DIFFUSER, MAT. A182 Gr. F316L, FDP D3030, DWG. DDM176493",1410
4022708540,1,DIFFUSER,0
4022708680,1,DIFFUSER,0
4022708760,1,DIFFUSER,0
4022708820,1,DIFFUSER,0
4024601370,1,SUPPORT FOOT,0
4024601450,1,SUPPORT FOOT,0
4024601460,1,SUPPORT FOOT,0
4024601510,1,SUPPORT FOOT,0
4024601600,1,SUPPORT FOOT,0
4024604830,1,SUPPORT FOOT,0
3H26757DB,1,NULL,0
3H26812--,1,NULL,0
3H26851DB,1,NULL,0
3H26852DB,1,NULL,0
3H26990DB,1,NULL,0
3H27000DB,1,NULL,0
3H27042,1,NULL,0
4022814350,1,IMPELLER,0
4022814460,1,IMPELLER,0
4022814470,1,IMPELLER,0
4022814530,1,IMPELLER,0
4022814890-HZ-ZQ,1,"IMPELLER , MAT. A 487 CA6NM CL. A, FPD. C3032, DWG.DDM903129 POS.02",2200
4022814890-TRIM,1,"Impeller,Drawing No.:DBM90312902,Material:A487-CA6NM/B",0
350-LNN-575^519019-002,1,BARESHAFT,0
350-LNN-575^542676-003,1,BARESHAFT,0
350-LNN-575^578646-003,1,BARESHAFT,0
350-LNN-575^599254-005,1,P.C.G.B & M.,0
350-LNN-575^610863-042,1,P.C.G.B. & M,0
350-LNN-575^632752-003,1,BARESHAFT,0
312873-VIL,1,"PLUG VR TN1A130-400, MATERIAL: A479 316/316, DRAWING NO. 1-0232-89",0
31288-P588616-001-E3034,1,BEARING HOUSE,0
31288-P588616-010,1,"VENT PLUG 1/2"" NPT",0
31288-P589261A,1,PIPE SUPPORT COUPLING,0
312932-G,1,NULL,0
31296-BASE,1,NULL,0
40001110,5,shaft seal casing r.p.  1.4408 - EN 10283,0
40001118,5,casing for mechanical seal r.p.  EN-JL1040 - EN 1561 (0.6025),0
40001119,5,casing for mechanical seal (cert.)  EN-JS1025 - EN 1563 (0.7043),0
40001134,5,vane wheel impeller r.p.  2.4607,0
40001176,5,intermediate piece r.p.  1.4361,0
40001187,1,INTERMEDIATE PIECE R.P. (CERT.),0
381397,1,NULL,0
381432,1,NULL,0
381471,1,NULL,0
381488,1,NULL,0
381489,1,NULL,0
381496,1,NULL,0
381522,1,NULL,0
381532,1,NULL,0
4078130,1,IMPELLER MSN-H 11.250,0
407816,1,NULL,0
407818,1,NULL,0
407821-BASE,1,NULL,0
4078273,1,"WEAR RING,CASE 9.375",0
40783 04 1 2,1,GEGENRING     SIC-SI,0
4022708880,1,DIFFUSER,0
4022709010,1,VOLUTE INSERT,0
4022709080,1,VOLUTE INSERT,0
4022709520,1,DIFFUSER,0
4022709720,1,DIFFUSER,0
4022709740,1,"INNER COVER, MAT. A182 F51, FPD. D3034, DWG. DDM176396",1410
38A4710,1,"NUT - HEAVY HEX HEAD  - 7/8"" - 9 UNC  - ASTM A 193 Gr B8",0
38A4B3-317,1,"HEX NUT 3/8"" UNC",0
38A4C3-175,1,"HEX NUT 3/8""UNC",0
38A4K10,1,"NUT, HEX. (CASING)",0
3K10X8-14^582511-003,1,P.C.G.B & M,0
3K10X8-14^594035-002,1,P.C.G.B & M.,0
3K10X8-14HDOP-DCI,1,MK3 STD GP3K 10X8-14HD (HEAVY DUTY),0
28476562,1,Dwg: G98263440A Desc: SLV SFT GP 24LN-34,0
28476646,1,Dwg: G98263900A Desc: PIPING SEAL FL PLN11HQ W/O ORFCS SCH 80 SCR FTGS,0
28476703,1,NIPPLE PIPE .75 SCH 160 X 1.50,0
28477289,1,"Dwg: RX182687A Desc: PIPING PLN 13,SW W/FLANGES STL 80 COMM",0
28477388,1,BASE HQ API NO 2 365TS MACH GROUP E,0
28477396,1,BASE HQ API NO 2 365TS WELD GROUP E,0
2R109154DB,1,NULL,0
2R10918DB,1,NULL,0
2R10919DB,1,NULL,0
2R109298DB,1,NULL,0
2R10934DB,1,NULL,0
2R109366DB,1,NULL,0
2R10936DB,1,NULL,0
2R109394DX,1,NULL,0
2R10942DB,1,NULL,0
2R10943NC,1,NULL,0
2R109444DB,1,NULL,0
2R109453DB,1,NULL,0
2R109477BX,1,NULL,0
2R109521DB-1,1,NULL,0
2N38890DB,1,NULL,0
2N38909DX,1,NULL,0
2N38911DX,1,NULL,0
2N38927DB,1,NULL,0
2N38932DB-Q1,1,NULL,0
2N38952DB,1,NULL,0
2N38956DX,1,NULL,0
2K3X1.5-10ARV-CD4M_5180811_1,1,MK3 STD GP2 3X1.5-10A,0
2K3X1.5-10ARV-D/C_1002512_2,1,2K3X1.5-10ARV-D/C_1002512_2,0
2K3X1.5-10ARV-D/C_1023596_1,1,MK3 STD GP2 3X1.5-10A,0
2K3X1.5-10ARV-D/C_1024024_1,1,MK3 STD GP2 3X1.5-10A,0
2K3X1.5-10ARV-D/C_1027364_7,1,MK3 STD GP2 3X1.5-10A,0
2K3X1.5-10ARV-D/C_1047582_1,1,MK3 STD GP2 3X1.5-10A,0
3M6188014YY-01,1,NULL,0
3M6195003DB,1,NULL,0
3M6200005DY,1,NULL,0
3M6224002DB,1,NULL,0
3M6225002DB,1,NULL,0
3M6228014DB,1,NULL,0
3M6231002DB,1,NULL,0
2R8101DB,1,NULL,0
2R81021DB,1,NULL,0
2R81030DB,1,NULL,0
2R8104CB,1,NULL,0
2R81052DB,1,NULL,0
2R81117DB,1,NULL,0
2R81118DB,1,NULL,0
3R90979DB,1,NULL,0
3R9097DB,1,NULL,0
3R90984DB,1,NULL,0
3R9099LI,1,NULL,0
3R9099NT,1,NULL,0
3R91034FJ,1,NULL,0
3R91094X821,1,NULL,0
35028279,5,plate KÜHLER-FA / LICHTSCHRANKE OGU,0
35028282,5,BREITE 300MM,0
35028296,5,FÜLLADAPTER FÜR KRAFTSTOFF,0
35028318,5,NULL,0
35028336,5,NULL,0
35028342,5,NULL,0
35028401,5,NULL,0
35028411,5,N.ZEICHNG. 20046524,0
35028435,5,protection sleeve 2,0
35028475,5,rebuilding set ARS/SERVO  30003341/30003374,0
35028482,5,NULL,0
35028489,5,NULL,0
28478-BASE,1,NULL,0
28478014,1,Dwg: G98276100A Desc: IMPELLER HQ RGED 3X165A15.20LHNOT CFB RY182761,0
28478329,1,"IMPELLER""A"" 18.00 DIA 10LR18",0
28478337,1,IMPELLER G 7.75 DIA 4LR-10,0
28478352,1,IMP A 10.00 DIA 4LR-1,0
28478436,1,Dwg: RW145670L Desc: CASING UPR/LWR LR 5-15 CSTG,0
2K3X1.5-10ARV-D/C_1075181_5,1,MK3 STD GP2 3X1.5-10A,0
2K3X1.5-10ARV-D/C_1114296_2,1,MK3 STD GP2 3X1.5-10A,0
2K3X1.5-10ARV-D/C_1125067_1,1,MK3 STD GP2 3X1.5-10A,0
2K3X1.5-10ARV-D/C_1251757_1,1,MK3 STD GP2 3X1.5-10A,0
2K3X1.5-10ARV-D/C_1269528_14,1,MK3 STD GP2 3X1.5-10A,0
2K3X1.5-10ARV-D20_1249497_1,1,MK3 STD GP2 3X1.5-10A,0
28478444,1,CSG UPR & LWR 10LR-17/18,0
28478501,1,CASING,0
28478584,1,Dwg: RX183602A Desc: IMPELLER HQ RGED 6.0X125 11.9B LH RG M3261F,0
28478642,1,Dwg: RX183607A Desc: IMPELLET HQ 3X124 12.3 B LH W/O BAL HOLES,0
28478659,1,Dwg: RX183607A Desc: IMPELLER HQ 3X124 12.60 B LH W/O BAL HOLES NOT CFB,0
28478683,1,Dwg: RX183609A Desc: IMPELLER HQ RGED 8X155 14.90A LH M3276 RG-M3276,0
3K10X8-14HDRV-DNI,1,MK3 STD GP3K 10X8-14HD (HEAVY DUTY),0
3K10X8-14OP-DCI,1,MK3 STD GP3K 10X8-14,0
3K10X8-14OP-DCI_1134827_3,1,MK3 STD GP3K 10X8-14,0
3K10X8-14RV -GASKET,1,3K10X8-14RVM3 -PUMP  SET OF GASKET,0
3K10X8-14RV-CD4M,1,MK3 STD GP3K 10X8-14,0
3K10X8-14RV-CD4M_1026511_1,1,MK3 STD GP3K 10X8-14,0
2R81147DB,1,NULL,0
2R81197DB,1,NULL,0
2R81207DB,1,NULL,0
2R81218DB,1,NULL,0
2R81232DB,1,NULL,0
2R81271DB,1,NULL,0
2R81282DB,1,NULL,0
2R109584DB,1,NULL,0
2R109625DB,1,NULL,0
2R109674DB-Q1,1,NULL,0
2R109703DB,1,NULL,0
2R109721DB-Q1,1,NULL,0
2R109730DB,1,NULL,0
2R109737DB,1,NULL,0
3M6231003DB,1,NULL,0
3M6236012DB,1,NULL,0
3M6236018DB,1,NULL,0
3M6237005DB,1,NULL,0
3M6240001DB,1,NULL,0
3M6244004DB,1,NULL,0
3M6244016DB,1,NULL,0
35028520,5,MC - coolant,0
35028531,5,BREMSE,0
35028532,5,NULL,0
35028537,5,NULL,0
35028541,5,NULL,0
35028626,5,handling system,0
35028631,5,NULL,0
3R91118X928,1,NULL,0
3R91134HU,1,NULL,0
3R91162DB,1,NULL,0
3R91215GE,1,NULL,0
3R91231DB,1,NULL,0
3R91235DB,1,NULL,0
3R91250SL,1,NULL,0
3R20670YO,1,NULL,0
3R20675RY,1,NULL,0
3R20677YO,1,NULL,0
3R20687YO,1,NULL,0
3R20689RY,1,NULL,0
3R2068CB,1,NULL,0
3R20701GE,1,NULL,0
2K3X1.5-10ARV-D4_1004384_23,1,2K3X1.5-10ARV-D4_1004384_23,0
2K3X1.5-10ARV-D4_1021315_1,1,MK3 STD GP2 3X1.5-10A,0
2K3X1.5-10ARV-D4_1035459_06,1,MK3 STD GP2 3X1.5-10A,0
2K3X1.5-10ARV-D4_1058852_1,1,MK3 STD GP2 3X1.5-10A,0
2K3X1.5-10ARV-D4_1070134_1,1,MK3 STD GP2 3X1.5-10A,0
2K3X1.5-10ARV-D4_1074545_2,1,MK3 STD GP2 3X1.5-10A,0
28478741,1,Dwg: RX183611A Desc: CASING UPR/LWR 24LN-42 HYDRO 262.5PSIG,0
28478907,1,BASE 4HQ-83 WELD 365TS,0
28479038,1,Dwg: G98367302A Desc: IMPELLER ASSY,0
28479087,1,Dwg: RX183639A Desc: PLATE .25 X 13.00 X 13.00,0
28479160,1,Dwg: RX183643A Desc: GD CPLG 16LR-20,0
28479178,1,Dwg: RX183644A Desc: GD CPLG 16LR-20,0
3K10X8-14RV-CD4M_4048100_10,1,MK3 STD GP3K 10X8-14,0
3K10X8-14RV-D/C_1008293_1,1,3K10X8-14RV-D/C_1008293_1,0
3K10X8-14RV-D/C_1045999_1,1,MK3 STD GP3K 10X8-14,0
3K10X8-14RV-D/C_1181859_2,1,MK3 STD GP3K 10X8-14,0
3K10X8-14RV-D/C_1192519_1,1,MK3 STD GP3K 10X8-14,0
3K10X8-14RV-D/C_1201883_1,1,MK3 STD GP3K 10X8-14,0
2R81310DB,1,NULL,0
2R81455DB,1,NULL,0
